FileName,width,height,ClassName,XMin,YMin,XMax,YMax
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,73,96,102,110
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,74,106,81,120
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,76,56,93,108
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,79,104,83,121
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,83,107,92,121
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,91,104,96,119
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,95,74,107,106
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,98,104,102,117
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,105,67,151,106
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,106,56,120,102
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,107,102,110,113
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,110,103,135,117
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,142,58,160,119
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,145,70,160,90
72de3e2eb35f5f39_jpg.rf.bff2decf42a1c7354731602155cf4b6c.jpg,160,160,Person,148,0,160,61
b252776916d1cff1_jpg.rf.bff356a5e09bbc3408c7513d4a28266d.jpg,160,160,Bird,67,55,89,110
d4d46bff1bf0dcc4_jpg.rf.b8c68a873b53023ffcf80931236239c3.jpg,160,160,Apple,50,24,109,47
d4d46bff1bf0dcc4_jpg.rf.b8c68a873b53023ffcf80931236239c3.jpg,160,160,Apple,68,29,77,35
14eab3a4178c5a93_jpg.rf.b84c7ae5a9453798697a2a4efa29af0d.jpg,160,160,Boat,21,13,66,80
14eab3a4178c5a93_jpg.rf.b84c7ae5a9453798697a2a4efa29af0d.jpg,160,160,Boat,141,46,160,160
14eab3a4178c5a93_jpg.rf.b84c7ae5a9453798697a2a4efa29af0d.jpg,160,160,Boat,116,20,160,160
14eab3a4178c5a93_jpg.rf.b84c7ae5a9453798697a2a4efa29af0d.jpg,160,160,Boat,81,17,142,160
14eab3a4178c5a93_jpg.rf.b84c7ae5a9453798697a2a4efa29af0d.jpg,160,160,Boat,103,60,135,102
14eab3a4178c5a93_jpg.rf.b84c7ae5a9453798697a2a4efa29af0d.jpg,160,160,Boat,59,12,116,160
14eab3a4178c5a93_jpg.rf.b84c7ae5a9453798697a2a4efa29af0d.jpg,160,160,Boat,82,57,104,106
14eab3a4178c5a93_jpg.rf.b84c7ae5a9453798697a2a4efa29af0d.jpg,160,160,Boat,46,52,73,98
14eab3a4178c5a93_jpg.rf.b84c7ae5a9453798697a2a4efa29af0d.jpg,160,160,Boat,18,57,39,133
14eab3a4178c5a93_jpg.rf.b84c7ae5a9453798697a2a4efa29af0d.jpg,160,160,Boat,0,13,26,76
14eab3a4178c5a93_jpg.rf.b84c7ae5a9453798697a2a4efa29af0d.jpg,160,160,Boat,0,64,18,113
39d8aada1524942f_jpg.rf.b9e6209cde84dd72ea772986227d95de.jpg,160,160,Apple,1,0,160,160
36f9c3ca497070af_jpg.rf.ba2c41b0f6df8a0919f3a07fc3d3524d.jpg,160,160,Bird,1,71,94,159
00f79e058ad5dc10_jpg.rf.c15049de068deead9dbf95b3ee455502.jpg,160,160,Person,135,7,157,71
00f79e058ad5dc10_jpg.rf.c15049de068deead9dbf95b3ee455502.jpg,160,160,Bicycle,133,2,160,51
00f79e058ad5dc10_jpg.rf.c15049de068deead9dbf95b3ee455502.jpg,160,160,Person,39,44,44,67
00f79e058ad5dc10_jpg.rf.c15049de068deead9dbf95b3ee455502.jpg,160,160,Person,53,56,58,69
00f79e058ad5dc10_jpg.rf.c15049de068deead9dbf95b3ee455502.jpg,160,160,Person,103,53,107,68
00f79e058ad5dc10_jpg.rf.c15049de068deead9dbf95b3ee455502.jpg,160,160,Person,118,50,123,70
00f79e058ad5dc10_jpg.rf.c15049de068deead9dbf95b3ee455502.jpg,160,160,Person,124,50,127,68
b00d7898ef2b92ca_jpg.rf.b8072b3bfaf97483ac6b918da65b4f63.jpg,160,160,Person,70,64,97,160
b00d7898ef2b92ca_jpg.rf.b8072b3bfaf97483ac6b918da65b4f63.jpg,160,160,Person,2,70,16,111
b00d7898ef2b92ca_jpg.rf.b8072b3bfaf97483ac6b918da65b4f63.jpg,160,160,Person,15,70,24,109
b00d7898ef2b92ca_jpg.rf.b8072b3bfaf97483ac6b918da65b4f63.jpg,160,160,Person,24,73,56,160
b00d7898ef2b92ca_jpg.rf.b8072b3bfaf97483ac6b918da65b4f63.jpg,160,160,Person,27,77,35,87
b00d7898ef2b92ca_jpg.rf.b8072b3bfaf97483ac6b918da65b4f63.jpg,160,160,Person,33,70,57,103
b00d7898ef2b92ca_jpg.rf.b8072b3bfaf97483ac6b918da65b4f63.jpg,160,160,Person,59,69,77,121
b00d7898ef2b92ca_jpg.rf.b8072b3bfaf97483ac6b918da65b4f63.jpg,160,160,Person,89,68,105,142
b00d7898ef2b92ca_jpg.rf.b8072b3bfaf97483ac6b918da65b4f63.jpg,160,160,Person,103,36,144,160
317ba89380b529b7_jpg.rf.bebe1d287afffb8c8f791b754bb1405d.jpg,160,160,Bird,71,34,115,123
317ba89380b529b7_jpg.rf.bebe1d287afffb8c8f791b754bb1405d.jpg,160,160,Bird,13,33,75,106
473483503945a2a2_jpg.rf.b8787859b6ee852972df21faeb674fa5.jpg,160,160,Person,0,94,55,135
473483503945a2a2_jpg.rf.b8787859b6ee852972df21faeb674fa5.jpg,160,160,Person,5,7,83,132
473483503945a2a2_jpg.rf.b8787859b6ee852972df21faeb674fa5.jpg,160,160,Person,83,90,160,135
73370a39c01f32ca_jpg.rf.ba4e58ce21db4c0a65e2b7520c7455d4.jpg,160,160,Bicycle,42,0,160,134
b0a5d6b76a76e150_jpg.rf.c1843eb6a1d7f2ea766fe435aeaa9ba8.jpg,160,160,Boat,108,41,123,87
b0a5d6b76a76e150_jpg.rf.c1843eb6a1d7f2ea766fe435aeaa9ba8.jpg,160,160,Boat,6,64,14,78
b0a5d6b76a76e150_jpg.rf.c1843eb6a1d7f2ea766fe435aeaa9ba8.jpg,160,160,Boat,13,64,18,72
d7900dc2d8b83a08_jpg.rf.c0f2324abee95d2d7f45418a0e10a756.jpg,160,160,Boat,30,38,141,119
d7900dc2d8b83a08_jpg.rf.c0f2324abee95d2d7f45418a0e10a756.jpg,160,160,Person,103,78,113,93
d7900dc2d8b83a08_jpg.rf.c0f2324abee95d2d7f45418a0e10a756.jpg,160,160,Person,82,81,100,98
d7900dc2d8b83a08_jpg.rf.c0f2324abee95d2d7f45418a0e10a756.jpg,160,160,Person,82,89,96,108
d7900dc2d8b83a08_jpg.rf.c0f2324abee95d2d7f45418a0e10a756.jpg,160,160,Person,66,96,77,110
193ac0d1cf662c6a_jpg.rf.bd448b649d07f671f5dc0416cc242ba6.jpg,160,160,Person,85,55,111,105
326f30a4d7380f96_jpg.rf.b552517ae36917bac1e5c975cf9887eb.jpg,160,160,Apple,12,4,146,157
598731293b01169a_jpg.rf.c6e1a6d63e2f4be4beca3c7c1de11670.jpg,160,160,Bird,111,29,143,137
a39f1ff0b2f9128d_jpg.rf.c1d551d49b6e4b35545880a5284db716.jpg,160,160,Bicycle,0,42,155,137
a39f1ff0b2f9128d_jpg.rf.c1d551d49b6e4b35545880a5284db716.jpg,160,160,Bicycle,8,79,124,155
22be77f706b5f9f6_jpg.rf.c5cb93456f09cf066545298278b62c1f.jpg,160,160,Apple,45,19,98,109
22be77f706b5f9f6_jpg.rf.c5cb93456f09cf066545298278b62c1f.jpg,160,160,Apple,4,15,53,97
1d21693d098c0c36_jpg.rf.c336f50f5cfae8243d2fafaa4c8b9f77.jpg,160,160,Person,48,77,64,157
1d21693d098c0c36_jpg.rf.c336f50f5cfae8243d2fafaa4c8b9f77.jpg,160,160,Person,67,81,87,158
1d21693d098c0c36_jpg.rf.c336f50f5cfae8243d2fafaa4c8b9f77.jpg,160,160,Person,80,71,101,160
1d21693d098c0c36_jpg.rf.c336f50f5cfae8243d2fafaa4c8b9f77.jpg,160,160,Person,106,64,124,158
1d21693d098c0c36_jpg.rf.c336f50f5cfae8243d2fafaa4c8b9f77.jpg,160,160,Person,113,56,144,160
2cdf74bb1a73cc60_jpg.rf.c477e5b09bcaccade60b62aa492abc3a.jpg,160,160,Person,106,97,118,137
2cdf74bb1a73cc60_jpg.rf.c477e5b09bcaccade60b62aa492abc3a.jpg,160,160,Person,156,118,160,134
2cdf74bb1a73cc60_jpg.rf.c477e5b09bcaccade60b62aa492abc3a.jpg,160,160,Person,144,119,152,134
2cdf74bb1a73cc60_jpg.rf.c477e5b09bcaccade60b62aa492abc3a.jpg,160,160,Person,144,117,148,133
2cdf74bb1a73cc60_jpg.rf.c477e5b09bcaccade60b62aa492abc3a.jpg,160,160,Person,136,112,143,130
2cdf74bb1a73cc60_jpg.rf.c477e5b09bcaccade60b62aa492abc3a.jpg,160,160,Person,138,114,142,133
2cdf74bb1a73cc60_jpg.rf.c477e5b09bcaccade60b62aa492abc3a.jpg,160,160,Person,133,113,139,133
2cdf74bb1a73cc60_jpg.rf.c477e5b09bcaccade60b62aa492abc3a.jpg,160,160,Person,132,118,135,125
2cdf74bb1a73cc60_jpg.rf.c477e5b09bcaccade60b62aa492abc3a.jpg,160,160,Person,128,118,132,125
ad4cae0a14c54c67_jpg.rf.c191506ba389ecb606b75d28c0d2913e.jpg,160,160,Apple,14,24,71,49
ad4cae0a14c54c67_jpg.rf.c191506ba389ecb606b75d28c0d2913e.jpg,160,160,Apple,48,26,63,35
c6847fa1d4c85693_jpg.rf.c109fb856af15380d9e8392bb1a63557.jpg,160,160,Person,0,0,160,95
c6847fa1d4c85693_jpg.rf.c109fb856af15380d9e8392bb1a63557.jpg,160,160,Person,0,102,160,160
0e808bb4e4d7d7a4_jpg.rf.c21da27c84c976f6adf11b3222e78ce8.jpg,160,160,Apple,102,67,156,138
0e808bb4e4d7d7a4_jpg.rf.c21da27c84c976f6adf11b3222e78ce8.jpg,160,160,Apple,20,15,157,159
0e808bb4e4d7d7a4_jpg.rf.c21da27c84c976f6adf11b3222e78ce8.jpg,160,160,Apple,49,3,90,62
0e808bb4e4d7d7a4_jpg.rf.c21da27c84c976f6adf11b3222e78ce8.jpg,160,160,Apple,0,0,41,99
c3cba6409ffc381a_jpg.rf.c8f66215cda95d6d05db377ceb380600.jpg,160,160,Person,46,98,61,138
c3cba6409ffc381a_jpg.rf.c8f66215cda95d6d05db377ceb380600.jpg,160,160,Person,58,96,80,143
c3cba6409ffc381a_jpg.rf.c8f66215cda95d6d05db377ceb380600.jpg,160,160,Person,90,120,104,144
c3cba6409ffc381a_jpg.rf.c8f66215cda95d6d05db377ceb380600.jpg,160,160,Person,94,96,102,118
dca1e4c0653210e5_jpg.rf.c6a6194b2715a1137a2c96ef30468a5f.jpg,160,160,Bicycle,75,101,94,134
dca1e4c0653210e5_jpg.rf.c6a6194b2715a1137a2c96ef30468a5f.jpg,160,160,Bicycle,83,93,96,112
dca1e4c0653210e5_jpg.rf.c6a6194b2715a1137a2c96ef30468a5f.jpg,160,160,Bicycle,87,87,95,108
dca1e4c0653210e5_jpg.rf.c6a6194b2715a1137a2c96ef30468a5f.jpg,160,160,Bicycle,76,86,87,109
dca1e4c0653210e5_jpg.rf.c6a6194b2715a1137a2c96ef30468a5f.jpg,160,160,Bicycle,71,88,80,112
dca1e4c0653210e5_jpg.rf.c6a6194b2715a1137a2c96ef30468a5f.jpg,160,160,Bicycle,67,96,79,149
a3a532648106a488_jpg.rf.c03e91869c51d16cc3800c3ca51f9eee.jpg,160,160,Bird,46,13,147,147
e0f7846ce29b0754_jpg.rf.cb18304c41e951d6c9f6ae8594738fd3.jpg,160,160,Apple,75,94,136,132
e0f7846ce29b0754_jpg.rf.cb18304c41e951d6c9f6ae8594738fd3.jpg,160,160,Apple,0,123,49,159
e0f7846ce29b0754_jpg.rf.cb18304c41e951d6c9f6ae8594738fd3.jpg,160,160,Apple,19,40,66,65
e0f7846ce29b0754_jpg.rf.cb18304c41e951d6c9f6ae8594738fd3.jpg,160,160,Apple,21,93,74,118
e0f7846ce29b0754_jpg.rf.cb18304c41e951d6c9f6ae8594738fd3.jpg,160,160,Apple,32,50,88,80
e0f7846ce29b0754_jpg.rf.cb18304c41e951d6c9f6ae8594738fd3.jpg,160,160,Apple,40,111,89,139
e0f7846ce29b0754_jpg.rf.cb18304c41e951d6c9f6ae8594738fd3.jpg,160,160,Apple,64,91,93,105
e0f7846ce29b0754_jpg.rf.cb18304c41e951d6c9f6ae8594738fd3.jpg,160,160,Apple,65,22,109,49
e0f7846ce29b0754_jpg.rf.cb18304c41e951d6c9f6ae8594738fd3.jpg,160,160,Apple,96,26,148,47
e0f7846ce29b0754_jpg.rf.cb18304c41e951d6c9f6ae8594738fd3.jpg,160,160,Apple,97,39,140,60
e0f7846ce29b0754_jpg.rf.cb18304c41e951d6c9f6ae8594738fd3.jpg,160,160,Apple,130,45,160,69
a1454f5678d63178_jpg.rf.c3f25ffe09dc9f89373d0d57db555366.jpg,160,160,Bicycle,74,20,160,77
a1454f5678d63178_jpg.rf.c3f25ffe09dc9f89373d0d57db555366.jpg,160,160,Bicycle,107,94,160,160
a1454f5678d63178_jpg.rf.c3f25ffe09dc9f89373d0d57db555366.jpg,160,160,Bicycle,53,80,107,160
a1454f5678d63178_jpg.rf.c3f25ffe09dc9f89373d0d57db555366.jpg,160,160,Bicycle,0,0,81,69
a1454f5678d63178_jpg.rf.c3f25ffe09dc9f89373d0d57db555366.jpg,160,160,Bicycle,1,90,55,160
831fc479f5b47b6a_jpg.rf.cb24a2bb140f218eacaa3a0bee022d9d.jpg,160,160,Apple,44,1,99,73
831fc479f5b47b6a_jpg.rf.cb24a2bb140f218eacaa3a0bee022d9d.jpg,160,160,Apple,37,71,88,119
831fc479f5b47b6a_jpg.rf.cb24a2bb140f218eacaa3a0bee022d9d.jpg,160,160,Apple,26,41,57,92
831fc479f5b47b6a_jpg.rf.cb24a2bb140f218eacaa3a0bee022d9d.jpg,160,160,Apple,0,55,38,122
1c36044c14c15f74_jpg.rf.c82e19a279df09aff20f3c18d07b1284.jpg,160,160,Person,123,28,146,122
1c36044c14c15f74_jpg.rf.c82e19a279df09aff20f3c18d07b1284.jpg,160,160,Person,4,112,18,141
a52672039a01ae03_jpg.rf.c58d38159ccded9f343d7a14a75a10ab.jpg,160,160,Person,69,2,109,129
3e149a99dfce7b26_jpg.rf.cac5bba48c4c98afb46f2db50e76850e.jpg,160,160,Person,87,0,122,107
3e149a99dfce7b26_jpg.rf.cac5bba48c4c98afb46f2db50e76850e.jpg,160,160,Person,53,60,61,90
3e149a99dfce7b26_jpg.rf.cac5bba48c4c98afb46f2db50e76850e.jpg,160,160,Person,52,71,58,89
3e149a99dfce7b26_jpg.rf.cac5bba48c4c98afb46f2db50e76850e.jpg,160,160,Person,51,85,55,90
3e149a99dfce7b26_jpg.rf.cac5bba48c4c98afb46f2db50e76850e.jpg,160,160,Person,51,87,55,93
3e149a99dfce7b26_jpg.rf.cac5bba48c4c98afb46f2db50e76850e.jpg,160,160,Person,42,60,51,91
3e149a99dfce7b26_jpg.rf.cac5bba48c4c98afb46f2db50e76850e.jpg,160,160,Person,38,75,46,93
3e149a99dfce7b26_jpg.rf.cac5bba48c4c98afb46f2db50e76850e.jpg,160,160,Person,21,62,41,105
3e149a99dfce7b26_jpg.rf.cac5bba48c4c98afb46f2db50e76850e.jpg,160,160,Person,15,61,22,90
2cfacd42c565e94e_jpg.rf.c7fe6940dd58886dce15309324ad0137.jpg,160,160,Person,105,33,138,158
2cfacd42c565e94e_jpg.rf.c7fe6940dd58886dce15309324ad0137.jpg,160,160,Person,36,18,93,160
2cfacd42c565e94e_jpg.rf.c7fe6940dd58886dce15309324ad0137.jpg,160,160,Person,68,36,121,160
1cab74fb7db23a60_jpg.rf.c776ee751f822823c7a424a66d4b0623.jpg,160,160,Boat,0,1,160,160
8bc4a074b57c6132_jpg.rf.c8daca3a817fec537a0b427ea7bcb790.jpg,160,160,Person,118,63,134,115
8bc4a074b57c6132_jpg.rf.c8daca3a817fec537a0b427ea7bcb790.jpg,160,160,Person,49,15,94,97
5d3a0ac024ac03f3_jpg.rf.c9295c9746f1818464a81f079572d218.jpg,160,160,Apple,101,73,130,135
a4930601c3ade7d0_jpg.rf.cb97454dbc613d523b96bc711cd3b32d.jpg,160,160,Bicycle,80,76,118,107
a4930601c3ade7d0_jpg.rf.cb97454dbc613d523b96bc711cd3b32d.jpg,160,160,Bicycle,79,85,86,113
a4930601c3ade7d0_jpg.rf.cb97454dbc613d523b96bc711cd3b32d.jpg,160,160,Bicycle,42,8,85,97
33af92468befd2f1_jpg.rf.c9524e54b454816c3ca05ae3a6913361.jpg,160,160,Bird,0,30,15,67
33af92468befd2f1_jpg.rf.c9524e54b454816c3ca05ae3a6913361.jpg,160,160,Bird,10,49,52,118
33af92468befd2f1_jpg.rf.c9524e54b454816c3ca05ae3a6913361.jpg,160,160,Bird,111,37,144,106
61d30e5b004da6e4_jpg.rf.cdcd2ddc41f63661ce96cffb6a071c3c.jpg,160,160,Apple,75,90,135,155
61d30e5b004da6e4_jpg.rf.cdcd2ddc41f63661ce96cffb6a071c3c.jpg,160,160,Apple,0,52,160,160
bd7c17037bd1d5b4_jpg.rf.d0add093a4c8c7eaf5da3aa4f42fa390.jpg,160,160,Person,131,62,146,106
bd7c17037bd1d5b4_jpg.rf.d0add093a4c8c7eaf5da3aa4f42fa390.jpg,160,160,Person,143,10,160,114
bd7c17037bd1d5b4_jpg.rf.d0add093a4c8c7eaf5da3aa4f42fa390.jpg,160,160,Person,104,70,116,103
3a0b784300e6bbef_jpg.rf.cce962804c679b473e84d5f88660752d.jpg,160,160,Person,0,0,160,160
3a0b784300e6bbef_jpg.rf.cce962804c679b473e84d5f88660752d.jpg,160,160,Person,0,0,30,117
6801ccfde36561fa_jpg.rf.cd7e7f2abc0f54559e592f5e429e4605.jpg,160,160,Apple,20,73,80,109
6801ccfde36561fa_jpg.rf.cd7e7f2abc0f54559e592f5e429e4605.jpg,160,160,Apple,0,80,145,118
c14a251323d8abcd_jpg.rf.cefc3c9fb4dc1b901f9657ea61b2b325.jpg,160,160,Boat,0,1,160,23
c14a251323d8abcd_jpg.rf.cefc3c9fb4dc1b901f9657ea61b2b325.jpg,160,160,Person,70,0,120,51
c14a251323d8abcd_jpg.rf.cefc3c9fb4dc1b901f9657ea61b2b325.jpg,160,160,Person,108,106,114,110
c14a251323d8abcd_jpg.rf.cefc3c9fb4dc1b901f9657ea61b2b325.jpg,160,160,Person,90,99,99,107
c14a251323d8abcd_jpg.rf.cefc3c9fb4dc1b901f9657ea61b2b325.jpg,160,160,Person,78,91,90,101
c14a251323d8abcd_jpg.rf.cefc3c9fb4dc1b901f9657ea61b2b325.jpg,160,160,Person,63,100,72,108
c14a251323d8abcd_jpg.rf.cefc3c9fb4dc1b901f9657ea61b2b325.jpg,160,160,Person,53,95,64,104
c14a251323d8abcd_jpg.rf.cefc3c9fb4dc1b901f9657ea61b2b325.jpg,160,160,Person,23,94,55,101
50cb0690637b69e8_jpg.rf.cced608b29a5235bb5b8e01eed38556c.jpg,160,160,Apple,56,30,106,89
50cb0690637b69e8_jpg.rf.cced608b29a5235bb5b8e01eed38556c.jpg,160,160,Apple,0,0,160,160
3df080388574a241_jpg.rf.ce0f419355338ed2a71e9e9f6f8d3ba8.jpg,160,160,Apple,74,14,93,44
